"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDH10","OUT045",2401.45427961441
"NCR06","OUT017",616.60618438426
"FDU32","OUT018",1597.32439097323
"FDD56","OUT049",2926.83228255825
"FDO36","OUT018",2410.56405418198
"FDH16","OUT010",268.407515828918
"FDX10","OUT018",650.45109549756
"FDZ37","OUT017",1568.53286956479
"FDU31","OUT010",800.919809628629
"DRC49","OUT049",2267.88167636373
"FDL15","OUT045",2719.65914291594
"FDN32","OUT019",509.549357536672
"DRH59","OUT027",2216.32441499489
"NCU29","OUT049",2716.42464063241
"FDR37","OUT019",455.962296007447
"FDS14","OUT018",2425.77113920357
"FDU02","OUT027",5858.61464820503
"FDJ08","OUT035",3157.71679400293
"NCZ06","OUT045",3456.75108376115
"FDO31","OUT049",1369.78001933759
"FDH31","OUT018",1279.8051729326
"FDS58","OUT017",2621.95472954164
"NCA53","OUT027",1510.43012522894
"FDF50","OUT046",3161.06830873656
"NCW42","OUT049",3313.19778273917
"NCQ17","OUT045",2506.2191187416
"FDK51","OUT018",3647.88004883003
"NCW41","OUT010",520.594688929373
"NCR29","OUT017",848.984809322146
"FDB08","OUT019",420.250136099027
"FDA40","OUT027",2585.02749237257
"FDL14","OUT018",2490.47579797772
"FDB47","OUT046",3623.84220821131
"FDO03","OUT035",3888.52768184698
"DRK13","OUT019",435.16584238214
"FDX13","OUT010",640.143274294668
"FDF52","OUT046",3082.1346606008
"FDT11","OUT013",2951.12420005012
"FDB08","OUT013",2446.95040120063
"FDQ28","OUT018",2217.49017974169
"FDD29","OUT045",4309.1573633907
"NCQ29","OUT027",5648.99791877943
"NCO02","OUT013",862.850240669919
"FDR56","OUT010",660.693766688857
"NCM54","OUT049",2172.33092888183
"FDP51","OUT035",1902.43877202398
"FDT38","OUT013",1276.00743193176
"FDZ20","OUT018",3224.88248946462
"FDJ53","OUT013",1859.66994881561
"FDX13","OUT049",4380.02986307776
"FDP58","OUT035",3903.45718012064
"NCK31","OUT019",153.408280563076
"FDA35","OUT018",1581.83373886407
"FDV37","OUT018",2806.63893118003
"NCO07","OUT027",5554.51838122886
"FDA20","OUT045",2694.34727722791
"FDZ59","OUT035",2621.31011378272
"NCY17","OUT017",734.405182967613
"FDQ28","OUT035",2685.61398397155
"FDV35","OUT017",2450.9455895316
"FDQ36","OUT013",665.96816812112
"FDD34","OUT018",2502.56421432079
"FDK51","OUT045",4025.56943133418
"FDV31","OUT035",2798.87976159055
"FDR04","OUT035",1619.31837825248
"FDR14","OUT049",799.147494349284
"DRC36","OUT010",532.768192675455
"FDE39","OUT019",321.565241533924
"FDP57","OUT049",1731.16046955657
"FDE57","OUT046",2285.74751674494
"NCN18","OUT046",1729.33483592232
"NCQ05","OUT018",2241.19502198909
"FDW47","OUT035",1980.35063590472
"FDV46","OUT035",2177.32898178588
"NCP29","OUT045",1000.09283110533
"FDE09","OUT018",1507.42995466182
"NCU06","OUT027",5593.7543112347
"FDT19","OUT010",533.211026706141
"DRF15","OUT017",2312.76916110982
"DRI51","OUT013",2679.92969023072
"NCX54","OUT013",1591.68052098175
"DRE01","OUT013",3818.22935624548
"NCB07","OUT045",2816.53118407176
"FDU50","OUT035",1878.53449166198
"FDG40","OUT035",656.188796623501
"FDW10","OUT018",2405.25703595879
"FDX51","OUT013",2860.91479593586
"NCP17","OUT045",1033.72338365267
"FDP21","OUT035",3179.57402875263
"FDL04","OUT045",1531.67472287227
"FDV23","OUT013",1987.04509274357
"FDF24","OUT046",1359.31666550406
"FDH56","OUT027",3032.36235587751
"FDB51","OUT049",964.923665184434
"FDI58","OUT027",2725.76159704484
"FDR20","OUT013",737.97300502772
"FDC51","OUT018",1534.00812651543
"FDB16","OUT027",2604.53669836913
"FDE40","OUT049",900.937148942452
"NCM17","OUT035",798.636251687709
"FDU56","OUT035",3262.8092338344
"FDS32","OUT019",357.977190101718
"FDX02","OUT049",3621.28447757614
"FDT39","OUT027",4137.67187484118
"FDE35","OUT017",920.722301040192
"NCI42","OUT019",718.756248135375
"DRL23","OUT046",1720.58985359496
"FDA10","OUT046",1845.6851935875
"FDA11","OUT013",1387.47698150765
"NCM06","OUT046",2471.75912447615
"NCT05","OUT035",4229.96036531913
"NCQ02","OUT010",574.986336834728
"NCY06","OUT049",2145.40850301043
"FDY56","OUT035",3996.97750775773
"FDL02","OUT035",1617.49708585003
"NCI06","OUT035",3138.4520057344
"FDQ14","OUT045",2386.27073474592
"FDQ12","OUT017",4077.2471267142
"FDP36","OUT046",843.072784846647
"FDK21","OUT027",5891.52093438606
"FDO40","OUT045",2652.10065288653
"NCK54","OUT019",300.203407176318
"FDY09","OUT018",2711.2477676621
"NCW30","OUT049",4137.16837801111
"NCC55","OUT027",1385.81679157725
"FDE58","OUT018",1610.68437120038
"FDR39","OUT013",3050.63771612861
"FDU28","OUT049",3268.26497065348
"FDH08","OUT017",3691.4129014604
"FDG35","OUT045",2788.7202958397
"FDG22","OUT049",648.07881299333
"FDC34","OUT035",2937.44759008039
"FDP15","OUT018",3282.64963844569
"FDK34","OUT010",691.835701949565
"FDU45","OUT035",2010.58269797266
"FDQ04","OUT027",1483.35445175805
"FDX22","OUT018",2887.4939843784
"FDB45","OUT017",1518.21628492703
"NCH43","OUT027",5588.90194272897
"DRE60","OUT046",3507.57531237855
"FDD17","OUT027",6084.87595918619
"NCM54","OUT017",2055.18348966506
"NCH55","OUT013",1785.04161492345
"NCT06","OUT017",2633.22384072974
"FDA48","OUT027",5631.47612087222
"FDY58","OUT027",5869.66701438558
"FDO25","OUT045",3639.56379153036
"FDN50","OUT045",1439.8803272216
"FDH35","OUT035",3001.08754074585
"FDK09","OUT045",3879.19721994489
"FDO16","OUT013",1432.18129612612
"FDW11","OUT045",918.291287385393
"FDU47","OUT027",4091.94591732872
"NCQ42","OUT010",462.215174535957
"FDK55","OUT027",2510.87741597241
"FDN08","OUT049",1790.69062397494
"FDT57","OUT045",3709.24173694309
"FDJ12","OUT018",3182.14414616652
"DRL59","OUT017",865.250292166364
"NCN53","OUT046",833.540743292984
"FDO51","OUT010",178.913659114761
"FDK56","OUT017",2987.08036910717
"FDY12","OUT035",837.397361476486
"FDU15","OUT035",724.629082558701
"FDQ19","OUT046",3741.07681993987
"DRF15","OUT045",2611.28584924042
"DRE25","OUT019",225.463522404034
"FDK57","OUT018",1684.36247592381
"FDD33","OUT010",749.437720166743
"FDR34","OUT027",5785.22638900538
"FDU04","OUT045",1890.74243581319
"FDE35","OUT019",245.032831312254
"NCD31","OUT035",3158.98506603527
"FDJ56","OUT035",1830.56200035801
"NCU53","OUT046",2586.47330483414
"FDD39","OUT035",3603.92031546356
"NCU17","OUT019",292.150920998748
"FDJ20","OUT046",1880.95828174034
"NCW41","OUT018",2359.425439637
"FDL52","OUT035",781.198719628396
"FDS39","OUT035",2403.98884083677
"DRJ47","OUT045",2841.01085154938
"FDP13","OUT010",146.374361315726
"DRK39","OUT010",297.872581411143
"FDF28","OUT010",351.303653777143
"FDB09","OUT045",1806.87308066646
"FDM51","OUT046",1509.68658339781
"DRM49","OUT018",713.896670267199
"DRF23","OUT013",2862.63960018953
"DRH01","OUT035",2882.07945448813
"FDH12","OUT027",2806.04379682401
"FDA28","OUT019",301.566015447943
"FDW37","OUT018",1218.50436930414
"FDF02","OUT046",1690.40726333137
"DRL37","OUT046",689.104165648809
"NCF43","OUT046",2002.08632065911
"FDH08","OUT010",712.198765822434
"FDR34","OUT019",563.364556719216
"NCK19","OUT049",3479.62718161414
"NCD55","OUT018",563.393654973716
"FDT27","OUT049",3609.962321153
"FDQ57","OUT045",2060.58749835745
"FDA47","OUT035",2604.61542033268
"DRG15","OUT027",2306.77116624563
"FDE05","OUT018",2179.14370270188
"FDN46","OUT046",1706.01559135007
"FDX27","OUT027",2547.77822584502
"FDT51","OUT045",1756.22023968626
"FDU33","OUT013",740.143779118776
"FDJ16","OUT027",1723.04669518729
"FDD20","OUT019",298.793204442505
"FDT36","OUT049",648.070056764387
"DRF15","OUT027",3933.61526519966
"FDN52","OUT010",231.906260053801
"FDC22","OUT027",4826.06562179761
"FDX15","OUT045",2760.33615520094
"FDT13","OUT013",3303.75657930926
"FDU04","OUT017",2182.62373599417
"FDU31","OUT019",512.674982354333
"FDW59","OUT027",2483.14550509416
"NCO29","OUT046",2633.63405627438
"FDL15","OUT035",2627.07709285532
"FDI41","OUT049",2468.99867471116
"FDQ48","OUT049",1709.7607783608
"DRI39","OUT013",781.901579165149
"FDI08","OUT013",4072.92147917836
"FDC21","OUT049",1836.59910932306
"FDF58","OUT035",1206.32703014648
"FDS08","OUT010",514.483137737831
"FDE47","OUT045",1828.84808515764
"NCP18","OUT019",363.109908235154
"NCR41","OUT013",1333.53739302198
"FDA27","OUT013",3904.03451796534
"FDA43","OUT035",3291.98396085293
"FDA49","OUT045",1393.88357723757
"NCE55","OUT018",2417.84938603406
"DRM49","OUT027",1658.24793300077
"FDF22","OUT027",5595.55323087956
"FDQ15","OUT018",1100.64709699263
"NCS54","OUT017",3229.69867400992
"NCY05","OUT013",628.870532547808
"FDR45","OUT046",3619.741134057
"FDK57","OUT049",1982.8751557683
"FDF41","OUT010",590.970878878016
"FDV21","OUT046",2120.60124762935
"FDD51","OUT046",791.12469716206
"FDF33","OUT046",1796.41250771582
"FDA38","OUT046",3842.73935417997
"FDR56","OUT045",2895.17366041474
"NCN41","OUT017",2089.84208801097
"FDC60","OUT027",2690.99619421092
"FDB47","OUT045",3138.20921503861
"DRH01","OUT013",2926.42641490526
"FDW08","OUT046",1665.99562188564
"FDF38","OUT027",1401.42807055585
"FDY32","OUT017",2462.98714777627
"FDG34","OUT049",1778.16049486278
"FDG47","OUT019",561.613013197325
"NCF18","OUT035",3054.95138057916
"FDL39","OUT019",438.665151121872
"NCH55","OUT035",2121.76616569143
"DRJ35","OUT049",897.67789575855
"FDS44","OUT035",3851.15248367638
"DRE01","OUT018",3459.56729934097
"FDY39","OUT013",2916.04257152054
"FDY32","OUT018",2346.5828873043
"FDR33","OUT027",2982.28220011859
"NCP50","OUT049",1352.48601665927
"FDZ47","OUT018",1314.86415020172
"FDU57","OUT049",2567.39835865191
"FDY44","OUT013",3145.7101213835
"DRH59","OUT018",1068.82232096452
"FDB03","OUT027",5946.64290791967
"FDY46","OUT045",2689.55085816346
"FDM39","OUT045",2399.07338931535
"FDY36","OUT035",1334.93869085741
"NCM55","OUT035",3116.64494853868
"FDJ50","OUT010",215.579597308131
"DRL60","OUT013",2447.76937737276
"NCJ54","OUT049",3998.42421080269
"FDX59","OUT017",605.594945704997
"FDI07","OUT013",2899.98766293606
"DRF51","OUT010",138.782260608405
"FDM14","OUT017",1810.89382042443
"FDP21","OUT045",3248.42198403059
"FDE40","OUT035",1108.16612004458
"FDE05","OUT035",2732.91093348255
"FDM13","OUT027",3298.95640813047
"FDC34","OUT027",4175.07472420166
"NCI55","OUT018",1698.14972716784
"NCE43","OUT018",2397.25003321944
"FDW58","OUT018",1345.26843801303
"FDG60","OUT045",3478.12182056523
"FDV31","OUT017",2631.30377256094
"FDR47","OUT013",2767.66536588729
"FDM60","OUT019",118.159954178392
"NCF06","OUT018",3108.92361700308
"NCN26","OUT027",2890.11417359538
"FDQ59","OUT049",1436.56160888631
"FDF09","OUT046",816.003998054038
"NCS06","OUT017",3848.82972154358
"FDT44","OUT046",1758.44741703363
"FDI19","OUT017",4014.04982488125
"FDT22","OUT017",805.751632095933
"NCF54","OUT027",4575.04345651537
"DRG25","OUT045",2918.35720700607
"FDB59","OUT017",3132.07174904027
"FDQ37","OUT017",3159.17660256829
"FDP56","OUT035",809.93707715768
"FDW44","OUT035",2751.89043505952
"FDJ26","OUT010",735.342894966126
"FDU43","OUT018",3319.67809551313
"FDW33","OUT045",1460.23900612293
"NCX53","OUT027",3695.37628628273
"FDN56","OUT010",541.075701609459
"DRF15","OUT049",2452.96663816407
"FDO33","OUT017",1886.76969670778
"FDZ39","OUT010",302.696496836315
"NCJ19","OUT017",916.74909301262
"FDU01","OUT035",3251.99305808865
"FDT12","OUT035",4215.53289769414
"NCM18","OUT018",783.344012248332
"FDP19","OUT017",2386.14523813527
"NCR42","OUT049",711.898486904049
"FDN10","OUT046",2010.54771497602
"FDG44","OUT017",1014.97463289108
"FDQ10","OUT046",2740.47950952766
"DRH13","OUT049",1602.6342327841
"FDT52","OUT013",4054.84985055925
"FDM56","OUT045",1837.86132144336
"NCO43","OUT010",435.46588536303
"NCV29","OUT035",3229.12404527463
"NCF06","OUT013",4124.84869441465
"FDO50","OUT035",1400.92473482126
"FDT59","OUT013",4011.94611786533
"FDX40","OUT027",1334.31688920557
"FDE50","OUT017",3188.93641546412
"FDX51","OUT017",3159.66359738565
"NCD30","OUT018",1421.57029386367
"FDK15","OUT013",1580.06396094639
"FDL12","OUT045",1000.61896644992
"FDK46","OUT017",4308.53582998769
"DRH49","OUT010",271.373191174471
"FDQ57","OUT046",2482.41288181342
"FDY59","OUT017",1646.23290349927
"FDO09","OUT018",3326.21921523317
"NCG30","OUT035",1909.24448037778
"FDM09","OUT017",2837.36570226464
"NCN17","OUT027",2780.74893686293
"NCS42","OUT013",1345.09934246083
"FDD02","OUT019",291.325407317194
"FDE34","OUT013",3104.02082431493
"FDU38","OUT045",2621.86389872162
"FDB33","OUT046",2473.79933280031
"NCJ29","OUT017",1482.51523017055
"FDZ27","OUT035",829.588004444716
"FDI40","OUT013",1694.30127238798
"FDG22","OUT013",655.020611920392
"FDT51","OUT017",1867.55141931163
"FDF20","OUT018",2828.50879696471
"FDV50","OUT035",1903.05964513018
"FDT02","OUT049",701.587340132302
"DRC49","OUT017",2417.9655780139
"FDF26","OUT049",2522.78457293472
"FDV52","OUT035",1634.90096286121
"FDX59","OUT049",672.795649405998
"FDV25","OUT035",4051.7180331915
"FDW23","OUT027",1561.94441849248
"FDE53","OUT018",1399.73788891053
"FDA19","OUT017",2013.46948586038
"FDH22","OUT046",1925.57640554985
"NCO41","OUT013",1536.44762173905
"FDX12","OUT017",4528.87059744921
"FDF17","OUT013",2856.93815458999
"FDS11","OUT045",3720.79337791639
"FDR51","OUT035",2740.20035570575
"FDT49","OUT010",245.125824759325
"FDC56","OUT013",1858.8628490803
"FDR13","OUT027",2915.36828793111
"FDQ60","OUT035",2036.31019722753
"FDN38","OUT049",4345.19976390403
"NCL29","OUT013",2558.17034657944
"FDO13","OUT027",4353.53727092873
"FDE26","OUT018",2073.19729267373
"FDA31","OUT010",506.370932893119
"FDX14","OUT035",1343.44276581775
"FDA34","OUT045",2917.22164201237
"FDF26","OUT013",2333.59377644944
"FDE38","OUT045",2399.174725307
"DRI11","OUT046",1914.62260026884
"FDQ60","OUT027",3006.95082056654
"FDL21","OUT027",1413.09273842358
"DRC12","OUT027",4993.71600953647
"FDC47","OUT046",3397.1381362316
"FDE57","OUT045",1989.78785016642
"FDT14","OUT045",1832.42186431043
"NCZ53","OUT046",2982.39701312867
"FDE28","OUT018",3612.60765843933
"FDR19","OUT035",2674.67631088948
"NCF54","OUT019",402.784804966106
"FDZ08","OUT046",1314.20199154811
"NCJ05","OUT018",2303.87293653078
"FDF59","OUT046",2015.10760797572
"NCO05","OUT035",1925.88087408235
"FDW24","OUT018",743.532196949268
"NCX42","OUT018",2435.19824923149
"NCA53","OUT035",826.136837045061
"FDI45","OUT019",395.019340506648
"FDG46","OUT046",2009.44189037433
"FDM20","OUT010",733.975060212256
"FDW11","OUT010",250.724895827042
"FDX08","OUT035",3199.738946366
"NCK17","OUT035",705.410695680004
"FDK32","OUT018",2128.16594707002
"NCA42","OUT035",2725.90492427227
"DRI01","OUT035",3003.70830736127
"NCL55","OUT049",4102.94139438133
"DRE25","OUT018",1315.00073132855
"FDD14","OUT017",3031.47178152148
"FDB10","OUT046",3613.50030195413
"DRN11","OUT035",2483.49868615634
"FDP38","OUT018",689.4254810031
"NCA30","OUT017",2813.75484826776
"FDT15","OUT017",3122.82058369186
"NCP55","OUT018",756.578229893072
"FDF12","OUT035",2593.31507164676
"FDM21","OUT018",3412.5140406079
"FDX56","OUT035",3897.71137122169
"FDF10","OUT017",2817.144495172
"FDT32","OUT045",2838.85457602861
"FDM51","OUT018",1283.96404069666
"NCR50","OUT018",2244.33934324898
"FDI19","OUT049",3701.51546104322
"FDX21","OUT017",1774.26074343037
"FDR31","OUT035",2601.71642060885
"FDY02","OUT013",4211.14547071784
"NCA29","OUT045",3000.63021990969
"NCX17","OUT046",3366.30677479082
"FDM12","OUT045",2741.60349676601
"FDI53","OUT027",4299.12406457494
"NCU30","OUT049",2840.10432695907
"FDC56","OUT027",3163.51523129701
"FDK27","OUT018",1547.9915630159
"NCK18","OUT017",2776.26808818826
"FDB52","OUT019",518.198277586604
"DRG25","OUT027",4974.74045879869
"FDZ13","OUT049",879.402679435268
"FDB57","OUT019",583.836920146961
"FDR40","OUT046",1494.98139305841
"NCO14","OUT019",138.77876610191
"NCN19","OUT045",3013.68478720486
"FDQ28","OUT019",365.967516213276
"FDO13","OUT018",2308.73101826042
"FDK48","OUT013",1277.72403516661
"FDU07","OUT018",2258.06689166265
"FDW20","OUT046",1987.37769983268
"FDV12","OUT010",235.096598772302
"FDH24","OUT013",2528.01659631127
"FDV59","OUT049",3547.01171291108
"FDK57","OUT045",1719.88348602001
"FDL16","OUT027",1471.09071573322
"NCQ17","OUT046",2421.7589115267
"FDJ15","OUT018",2659.1693580318
"FDX24","OUT049",1439.16850021128
"FDT47","OUT046",1921.68452380811
"FDT10","OUT049",897.38179526676
"FDZ37","OUT018",1282.43465155838
"FDW43","OUT027",5956.25878127078
"DRN36","OUT017",1635.29739775341
"FDJ14","OUT045",1352.75394401639
"FDA32","OUT013",3638.55466109947
"FDJ38","OUT019",474.299897612918
"FDQ57","OUT017",2375.90393990552
"NCQ41","OUT019",416.943823232836
"FDG56","OUT049",908.218881714586
"DRC13","OUT027",3085.56646296467
"FDV55","OUT035",2546.44415393665
"FDQ49","OUT045",2579.21372124819
"FDE29","OUT010",216.468776100937
"FDR03","OUT013",3754.47878050827
"FDD45","OUT049",1474.94302727769
"FDN38","OUT010",790.771707469269
"FDT56","OUT046",856.511767904523
"FDT48","OUT045",3129.59803140665
"FDU03","OUT049",3149.74109549177
"FDC56","OUT010",260.706144819638
"NCO43","OUT027",2625.12512546904
"FDQ27","OUT017",1811.45755454435
"FDR03","OUT046",3543.62065587251
"DRH23","OUT010",166.464152653821
"FDG22","OUT045",632.068136120916
"NCJ42","OUT013",1415.20524204353
"FDR24","OUT046",1408.59676163685
"FDW60","OUT035",2842.39455836407
"FDJ08","OUT013",3212.54739820073
"DRL59","OUT018",688.622392023053
"FDG60","OUT010",760.872844670585
"FDW27","OUT017",2596.29500364775
"FDX14","OUT018",1145.06006831821
"FDC20","OUT013",727.902372593558
"NCS29","OUT018",3138.74781523157
"FDJ56","OUT046",1635.25006033861
"FDB20","OUT019",261.626369359271
"FDL28","OUT027",5960.6162639239
"FDW01","OUT018",2142.96098104903
"FDL03","OUT046",2990.26620237442
"FDX22","OUT049",4275.29600972988
"FDJ21","OUT035",2845.29241278138
"FDR31","OUT045",2396.58773417191
"FDG21","OUT035",2802.57929401386
"FDS22","OUT027",1377.87042490195
"FDK08","OUT035",1682.94930328063
"FDE17","OUT018",2136.31554603951
"NCN30","OUT017",1553.57425332179
"FDT50","OUT046",1542.3900309171
"NCX42","OUT049",2937.60277383861
"FDJ12","OUT035",4029.81177368974
"NCA18","OUT027",2923.32958633953
"FDP23","OUT019",497.825947559521
"FDX12","OUT013",3880.02302383444
"FDN40","OUT018",2265.13051037157
"FDV48","OUT035",1459.39038620826
"NCY54","OUT013",2667.46218681729
"FDL16","OUT010",159.34864848801
"FDR45","OUT018",2833.52617322691
"FDJ52","OUT046",2510.00434276726
"DRG01","OUT017",1312.32071440373
"FDP52","OUT013",3885.9964035439
"FDU58","OUT017",3098.79448709936
"FDL02","OUT045",1516.86463829038
"FDG28","OUT013",4014.75973842509
"FDA19","OUT035",2053.0924402418
"FDW46","OUT027",1881.26263922271
"NCD43","OUT049",1646.46647080258
"DRG39","OUT013",762.043839025705
"NCF55","OUT049",783.201193628374
"FDJ07","OUT046",2100.5658048774
"FDE08","OUT046",2310.65192192088
"FDP56","OUT019",145.83390757557
"FDT45","OUT045",815.240639405227
"FDF17","OUT018",2781.42463843274
"FDX44","OUT046",1435.03434863732
"FDM28","OUT027",5030.98877769516
"FDI36","OUT049",3077.58219167742
"FDS07","OUT045",1797.40520505725
"FDD36","OUT045",1803.81487418076
"FDW11","OUT046",923.083341029894
"FDN40","OUT049",2311.80852405775
"NCQ18","OUT049",1709.98473324776
"NCQ54","OUT017",2939.18676216875
"NCS42","OUT045",1521.1742969493
"DRH39","OUT010",328.265121942337
"FDC09","OUT027",2606.16825602013
"FDT08","OUT010",459.455620143043
"FDC08","OUT035",3825.32373052478
"FDT20","OUT017",633.448279475308
"FDS35","OUT035",1100.23058962321
"FDX58","OUT018",2775.06639745384
"FDW58","OUT046",1634.07263235498
"DRD27","OUT046",1341.347902877
"FDH32","OUT019",266.926112872058
"FDS26","OUT035",4273.28608973801
"FDQ31","OUT046",1523.89226156715
"FDP11","OUT018",3340.09496403766
"FDD58","OUT017",1683.18323823448
"FDM33","OUT045",3316.88149282059
"FDZ16","OUT049",3204.05836132267
"NCS29","OUT010",992.376679214698
"NCM18","OUT019",172.217173961349
"FDP11","OUT049",3472.8265901461
"NCC42","OUT017",2376.66047513037
"DRM23","OUT046",2557.98722828349
"NCN55","OUT027",5520.75087369663
"FDK46","OUT013",4123.29476057893
"FDR01","OUT046",3426.85427318066
"NCA05","OUT045",2124.50205255379
"NCP43","OUT017",2924.33399986119
"FDR12","OUT010",486.819851002835
"FDQ01","OUT013",3591.14031027429
"FDM13","OUT046",2138.81041326892
"FDQ19","OUT017",3982.47632562295
"FDK56","OUT019",440.187993926764
"NCX06","OUT010",546.346167918411
"FDO56","OUT027",3034.72894398995
"FDU45","OUT045",1827.25363427777
"FDI16","OUT019",167.626208827263
"FDL32","OUT046",1830.4264186396
"FDA07","OUT046",2128.9144325159
"FDA14","OUT045",2559.76444194673
"FDV46","OUT027",3387.41142798411
"NCO07","OUT035",3619.82794290425
"NCP41","OUT046",1772.44206651087
"FDY60","OUT018",1974.14146428043
"FDN38","OUT017",3684.51582376972
"FDO15","OUT046",1225.6472892765
"FDT60","OUT013",1928.94639904297
"FDA55","OUT035",4048.98194086232
"FDE02","OUT010",219.047784318312
"DRJ39","OUT049",3681.44226396889
"FDV34","OUT035",1319.30154055732
"FDS20","OUT027",5128.50522260623
"FDF02","OUT027",2830.31102459565
"FDW40","OUT017",2586.55248595
"NCB43","OUT046",2640.31746941108
"FDR58","OUT017",1616.37941157356
"DRJ59","OUT035",699.188503163282
"NCD30","OUT017",1578.91297435027
"FDE14","OUT017",1737.27914215333
"FDC28","OUT018",1450.86536712792
"FDU16","OUT018",1201.6901858021
"NCD19","OUT035",947.735133499262
"FDU21","OUT046",688.025769088676
"FDV59","OUT027",5675.65125031233
"FDU03","OUT045",2888.10273360724
"FDC33","OUT010",618.602734647519
"NCR42","OUT035",694.053983695031
"DRH59","OUT035",1345.68040505637
"NCM31","OUT035",2353.26893038018
"FDS50","OUT035",3816.44622064199
"FDP39","OUT046",819.994871376888
"FDQ55","OUT013",1937.84607832615
"FDV36","OUT019",300.303907674458
"FDI05","OUT027",2660.10604575015
"FDS45","OUT027",2688.65031426132
"FDA39","OUT045",704.894093301267
"FDC37","OUT010",290.914718141031
"FDJ60","OUT027",4166.98609223585
"DRQ35","OUT046",1945.81493445119
"NCJ06","OUT046",2017.00305209206
"NCY42","OUT018",2150.12906393661
"DRM37","OUT049",3328.33948794313
"FDR14","OUT045",744.634302372225
"FDE51","OUT049",788.799214738034
"FDT33","OUT017",2646.92230736803
"FDR08","OUT013",1777.21371450087
"FDE36","OUT010",541.015598466064
"FDL22","OUT019",262.303923971116
"FDR44","OUT013",1873.87916550073
"FDI56","OUT019",272.551469990399
"FDE47","OUT010",393.734394739486
"FDV27","OUT010",251.456088877863
"FDV10","OUT049",789.432721429162
"FDC40","OUT045",1307.29768991162
"NCX41","OUT013",3428.20478655231
"NCQ38","OUT027",2609.51439416752
"FDV12","OUT027",2710.82195559345
"FDE52","OUT017",1485.1758661574
"FDG20","OUT027",4781.14522668378
"FDV16","OUT027",1424.97453980687
"FDI32","OUT017",2126.29825350138
"FDJ32","OUT049",815.133140018878
"FDN39","OUT018",2304.29650815542
"FDY34","OUT017",2950.1524271542
"FDC14","OUT035",700.214099514593
"FDA55","OUT017",4348.16291123144
"FDZ50","OUT010",618.400769913526
"DRG13","OUT049",2678.3434475142
"FDP01","OUT013",2338.0503777868
"NCG54","OUT017",2870.02449039265
"FDM13","OUT045",1851.01418792328
"NCO18","OUT027",4755.55294752431
"NCW41","OUT013",2695.44972150909
"FDM52","OUT027",4004.16351318781
"NCF55","OUT035",769.264030504935
"FDT09","OUT046",2216.95285203339
"NCM19","OUT035",1858.64376537384
"FDW12","OUT018",2215.43291082516
"FDP15","OUT019",558.120064198973
"FDK36","OUT045",819.97249219204
"FDZ25","OUT035",2943.62666651708
"NCW06","OUT049",3446.63713283696
"FDW60","OUT046",3191.14540604296
"DRC49","OUT013",2435.55483576881
"NCT17","OUT035",3070.75323470043
"NCN06","OUT018",2344.73738065215
"FDC45","OUT013",2924.30158316034
"DRJ47","OUT019",436.8745299688
"NCF06","OUT045",3692.25573824684
"FDE21","OUT010",351.109361249946
"DRG27","OUT013",722.516518009043
"FDW40","OUT049",2470.00677299744
"NCO53","OUT046",2754.68634424187
"FDE23","OUT049",723.723274529953
"FDQ16","OUT046",1783.22613577139
"FDS26","OUT045",3910.16493571424
"FDZ13","OUT010",159.568126518387
"FDS14","OUT049",2454.15995586648
"FDC10","OUT045",1644.34074254825
"FDY16","OUT049",3302.66398489416
"FDJ20","OUT035",1902.40319845027
"FDV43","OUT035",710.825313615972
"FDZ32","OUT027",2808.90367505768
"FDR23","OUT046",2563.02496149654
"FDN24","OUT035",796.469458940957
"FDE34","OUT027",4845.98567071386
"FDU31","OUT013",3585.93232824068
"FDW33","OUT018",1477.48729410056
"FDU26","OUT046",1871.00694075715
"FDE20","OUT027",4428.10353747237
"NCW05","OUT035",1797.73282003257
"FDB22","OUT018",2328.26057107747
"FDO56","OUT046",1968.84693948061
"FDA19","OUT027",3461.293645413
"DRI39","OUT045",883.442839768962
"FDH52","OUT018",793.290937609972
"FDZ50","OUT035",3273.47725693821
"NCN42","OUT035",2514.0375457261
"FDB53","OUT013",2598.7738846994
"DRG11","OUT017",1826.67449484356
"DRK11","OUT027",3856.4354210742
"FDQ60","OUT017",1949.44986570123
"FDT36","OUT017",656.985422306441
"DRG25","OUT018",2575.85394791107
"DRJ23","OUT046",2872.53043439892
"FDG05","OUT035",2673.31771828724
"NCK06","OUT018",2049.20462486536
"FDU52","OUT017",2360.89981464319
"FDW07","OUT018",1246.96322751712
"NCM17","OUT045",784.485854224483
"FDA22","OUT045",2709.68682908271
"NCA41","OUT018",2700.27643184268
"FDF38","OUT035",673.300667589665
"FDH52","OUT046",1022.68168789051
"FDY58","OUT019",537.546917146083
"FDZ16","OUT045",2998.46897734446
"NCM18","OUT017",1128.4273525663
"FDA22","OUT018",2463.99635819896
"NCJ43","OUT035",2890.66015061959
"FDI34","OUT027",5976.82462962144
"FDG56","OUT046",1036.77807618158
"FDS34","OUT046",1902.03135534058
"DRC01","OUT035",917.101901259354
"FDQ04","OUT035",778.773076127794
"FDK04","OUT035",925.604133065049
"FDT51","OUT049",1835.86028963761
"FDV26","OUT017",3117.34775722024
"FDS04","OUT049",2314.31126266547
"FDW43","OUT018",3180.96047092927
"FDQ28","OUT010",477.26220765511
"NCK06","OUT017",1912.90723208552
