"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDL14","OUT018",2234.30859375
"FDB47","OUT046",3518.455078125
"FDO03","OUT035",3992.30346679688
"DRK13","OUT019",408.426208496094
"FDX13","OUT010",890.857360839844
"FDF52","OUT046",3056.65893554688
"FDT11","OUT013",2923.85009765625
"FDB08","OUT013",2465.73999023438
"FDQ28","OUT018",2193.1513671875
"FDD29","OUT045",4075.51538085938
"NCQ29","OUT027",5567.7294921875
"NCO02","OUT013",981.28662109375
"FDR56","OUT010",673.029479980469
"NCM54","OUT049",2048.93701171875
"FDP51","OUT035",1950.60705566406
"FDT38","OUT013",1219.42639160156
"FDZ20","OUT018",3410.6318359375
"FDJ53","OUT013",1828.0576171875
"FDX13","OUT049",4144.3037109375
"FDP58","OUT035",3709.927734375
"NCK31","OUT019",140.766204833984
"FDA35","OUT018",1637.3779296875
"FDV37","OUT018",2722.52563476562
"NCO07","OUT027",4745.9794921875
"FDA20","OUT045",2826.10229492188
"FDZ59","OUT035",2698.68725585938
"NCY17","OUT017",726.882446289062
"FDQ28","OUT035",2668.25854492188
"FDV35","OUT017",2377.41528320312
"FDQ36","OUT013",603.215148925781
"FDD34","OUT018",2361.15991210938
"FDK51","OUT045",4233.66748046875
"FDV31","OUT035",2785.939453125
"FDR04","OUT035",1686.60070800781
"FDR14","OUT049",837.339233398438
"DRC36","OUT010",602.980163574219
"FDE39","OUT019",357.481201171875
"FDP57","OUT049",1649.39074707031
"FDE57","OUT046",2298.75146484375
"NCN18","OUT046",1753.02233886719
"NCQ05","OUT018",2158.51391601562
"FDW47","OUT035",2034.61755371094
"FDV46","OUT035",2411.9892578125
"NCP29","OUT045",989.588684082031
"FDE09","OUT018",1512.63427734375
"NCU06","OUT027",5841.080078125
"FDT19","OUT010",514.545288085938
"DRF15","OUT017",2364.62377929688
"DRI51","OUT013",2663.01171875
"NCX54","OUT013",1655.60559082031
"DRE01","OUT013",3647.93774414062
"NCB07","OUT045",2847.17309570312
"FDU50","OUT035",1880.50109863281
"FDG40","OUT035",667.352966308594
"FDW10","OUT018",2460.4697265625
"FDX51","OUT013",2946.72290039062
"NCP17","OUT045",940.122436523438
"FDP21","OUT035",3202.66088867188
"FDL04","OUT045",1539.39758300781
"FDV23","OUT013",1886.52014160156
"FDF24","OUT046",1266.3857421875
"FDH56","OUT027",3127.28442382812
"FDB51","OUT049",1109.56994628906
"FDI58","OUT027",2684.4931640625
"FDR20","OUT013",721.686828613281
"FDC51","OUT018",1669.98962402344
"FDB16","OUT027",2356.16723632812
"FDE40","OUT049",988.842895507812
"NCM17","OUT035",791.826538085938
"FDU56","OUT035",3171.91870117188
"FDS32","OUT019",442.516510009766
"FDX02","OUT049",3807.888671875
"FDT39","OUT027",3492.271484375
"FDE35","OUT017",961.45361328125
"NCI42","OUT019",833.015014648438
"DRL23","OUT046",1653.8330078125
"FDA10","OUT046",1898.08630371094
"FDA11","OUT013",1476.68383789062
"NCM06","OUT046",2352.15942382812
"NCT05","OUT035",4080.57006835938
"NCQ02","OUT010",652.868347167969
"NCY06","OUT049",2004.44250488281
"FDY56","OUT035",3972.53173828125
"FDL02","OUT035",1566.25024414062
"NCI06","OUT035",2885.54272460938
"FDQ14","OUT045",2328.177734375
"FDQ12","OUT017",3915.40649414062
"FDP36","OUT046",828.188842773438
"FDK21","OUT027",5603.572265625
"FDO40","OUT045",2310.3974609375
"NCK54","OUT019",379.137969970703
"FDY09","OUT018",2648.21508789062
"NCW30","OUT049",3939.92944335938
"NCC55","OUT027",1089.11975097656
"FDE58","OUT018",1579.72387695312
"FDR39","OUT013",3001.8935546875
"FDU28","OUT049",3083.96166992188
"FDH08","OUT017",4035.44506835938
"FDG35","OUT045",2531.12670898438
"FDG22","OUT049",659.899963378906
"FDC34","OUT035",2730.28369140625
"FDP15","OUT018",3406.2763671875
"FDK34","OUT010",892.90087890625
"FDU45","OUT035",1982.2490234375
"FDQ04","OUT027",1218.73461914062
"FDX22","OUT018",3010.9140625
"FDB45","OUT017",1542.3154296875
"NCH43","OUT027",5165.50341796875
"DRE60","OUT046",3430.51489257812
"FDD17","OUT027",6398.12744140625
"NCM54","OUT017",2024.76806640625
"NCH55","OUT013",1894.40698242188
"NCT06","OUT017",2591.9013671875
"FDA48","OUT027",5376.12890625
"FDY58","OUT027",6115.791015625
"FDO25","OUT045",3443.263671875
"FDN50","OUT045",1513.02038574219
"FDH35","OUT035",2723.14428710938
"FDK09","OUT045",3675.74389648438
"FDO16","OUT013",1450.77270507812
"FDW11","OUT045",971.182312011719
"FDU47","OUT027",4085.681640625
"NCQ42","OUT010",500.749084472656
"FDK55","OUT027",2463.83374023438
"FDN08","OUT049",1860.28930664062
"FDT57","OUT045",3792.01147460938
"FDJ12","OUT018",3148.56372070312
"DRL59","OUT017",826.186462402344
"NCN53","OUT046",786.727966308594
"FDO51","OUT010",2.7746844291687
"FDK56","OUT017",3021.02856445312
"FDY12","OUT035",840.193237304688
"FDU15","OUT035",692.201538085938
"FDQ19","OUT046",3573.84887695312
"DRF15","OUT045",2378.7939453125
"DRE25","OUT019",293.220062255859
"FDK57","OUT018",1657.931640625
"FDD33","OUT010",748.519958496094
"FDR34","OUT027",5908.810546875
"FDU04","OUT045",1901.72998046875
"FDE35","OUT019",158.485458374023
"NCD31","OUT035",2843.62744140625
"FDJ56","OUT035",1678.36779785156
"NCU53","OUT046",2454.61962890625
"FDD39","OUT035",3849.28369140625
"NCU17","OUT019",303.165405273438
"FDJ20","OUT046",1869.63110351562
"NCW41","OUT018",2290.92211914062
"FDL52","OUT035",737.902404785156
"FDS39","OUT035",2464.03076171875
"DRJ47","OUT045",2740.07641601562
"FDP13","OUT010",26.2709217071533
"DRK39","OUT010",297.281372070312
"FDF28","OUT010",488.332427978516
"FDB09","OUT045",1893.09582519531
"FDM51","OUT046",1495.41394042969
"DRM49","OUT018",734.807006835938
"DRF23","OUT013",2793.89721679688
"DRH01","OUT035",2892.19458007812
"FDH12","OUT027",2859.16137695312
"FDA28","OUT019",369.640869140625
"FDW37","OUT018",1181.96606445312
"FDF02","OUT046",1638.98168945312
"DRL37","OUT046",672.968322753906
"NCF43","OUT046",2234.66943359375
"FDH08","OUT010",880.748657226562
"FDR34","OUT019",721.352294921875
"NCK19","OUT049",3123.3544921875
"NCD55","OUT018",509.283935546875
"FDT27","OUT049",3660.09301757812
"FDQ57","OUT045",2340.732421875
"FDA47","OUT035",2625.22607421875
"DRG15","OUT027",2085.44897460938
"FDE05","OUT018",2153.23168945312
"FDN46","OUT046",1717.25024414062
"FDX27","OUT027",2523.84057617188
"FDT51","OUT045",1674.16967773438
"FDU33","OUT013",754.394348144531
"FDJ16","OUT027",1577.08483886719
"FDD20","OUT019",424.145385742188
"FDT36","OUT049",644.512756347656
"DRF15","OUT027",3479.38232421875
"FDN52","OUT010",209.802780151367
"FDC22","OUT027",5029.4365234375
"FDX15","OUT045",2540.55053710938
"FDT13","OUT013",3058.1875
"FDU04","OUT017",2038.31311035156
"FDU31","OUT019",582.283020019531
"FDW59","OUT027",2210.79956054688
"NCO29","OUT046",2496.9716796875
"FDL15","OUT035",2470.41259765625
"FDI41","OUT049",2452.63842773438
"FDQ48","OUT049",1622.28051757812
"DRI39","OUT013",900.874572753906
"FDI08","OUT013",4079.39868164062
"FDC21","OUT049",1849.14270019531
"FDF58","OUT035",1064.36083984375
"FDS08","OUT010",476.036254882812
"FDE47","OUT045",1941.66186523438
"NCP18","OUT019",410.860626220703
"NCR41","OUT013",1484.56359863281
"FDA27","OUT013",3834.68115234375
"FDA43","OUT035",3111.06787109375
"FDA49","OUT045",1271.9287109375
"NCE55","OUT018",2523.1708984375
"DRM49","OUT027",1300.55139160156
"FDF22","OUT027",5254.42626953125
"FDQ15","OUT018",1080.39025878906
"NCS54","OUT017",3122.3828125
"NCY05","OUT013",605.086059570312
"FDR45","OUT046",3739.86254882812
"FDK57","OUT049",1956.10595703125
"FDF41","OUT010",590.338195800781
"FDV21","OUT046",1876.23071289062
"FDD51","OUT046",769.277954101562
"FDF33","OUT046",1689.87182617188
"FDA38","OUT046",3656.76904296875
"FDR56","OUT045",2954.45166015625
"NCN41","OUT017",1986.36999511719
"FDC60","OUT027",2065.15844726562
"FDB47","OUT045",3370.1923828125
"DRH01","OUT013",2775.93310546875
"FDW08","OUT046",1709.27319335938
"FDF38","OUT027",1095.47473144531
"FDY32","OUT017",2555.31079101562
"FDG34","OUT049",1666.99279785156
"FDG47","OUT019",670.418212890625
"NCF18","OUT035",3091.12817382812
"FDL39","OUT019",470.089630126953
"NCH55","OUT035",2030.45959472656
"DRJ35","OUT049",954.901062011719
"FDS44","OUT035",3909.9912109375
"DRE01","OUT018",3435.279296875
"FDY39","OUT013",3116.73120117188
"FDY32","OUT018",2430.4970703125
"FDR33","OUT027",3056.88134765625
"NCP50","OUT049",1263.92370605469
"FDZ47","OUT018",1275.63940429688
"FDU57","OUT049",2474.78686523438
"FDY44","OUT013",3016.95629882812
"DRH59","OUT018",954.528198242188
"FDB03","OUT027",6237.88525390625
"FDY46","OUT045",2876.1357421875
"FDM39","OUT045",2645.392578125
"FDY36","OUT035",1267.37841796875
"NCM55","OUT035",3202.8193359375
"FDJ50","OUT010",135.640335083008
"DRL60","OUT013",2349.974609375
"NCJ54","OUT049",3855.2197265625
"FDX59","OUT017",617.591613769531
"FDI07","OUT013",2976.23315429688
"DRF51","OUT010",57.5172996520996
"FDM14","OUT017",1768.38623046875
"FDP21","OUT045",2985.26196289062
"FDE40","OUT035",1037.54943847656
"FDE05","OUT035",2572.33813476562
"FDM13","OUT027",3111.54833984375
"FDC34","OUT027",3922.25708007812
"NCI55","OUT018",1733.12646484375
"NCE43","OUT018",2428.1640625
"FDW58","OUT018",1355.47741699219
"FDG60","OUT045",3626.0810546875
"FDV31","OUT017",2734.7294921875
"FDR47","OUT013",2803.09692382812
"FDM60","OUT019",53.3787269592285
"NCF06","OUT018",3151.3095703125
"NCN26","OUT027",2931.14086914062
"FDQ59","OUT049",1400.98229980469
"FDF09","OUT046",648.317199707031
"NCS06","OUT017",3957.2431640625
"FDT44","OUT046",1825.45227050781
"FDI19","OUT017",4013.5859375
"FDT22","OUT017",955.173706054688
"NCF54","OUT027",4481.59423828125
"DRG25","OUT045",2877.21557617188
"FDB59","OUT017",3140.96362304688
"FDQ37","OUT017",3043.81396484375
"FDP56","OUT035",831.633972167969
"FDW44","OUT035",2963.58520507812
"FDJ26","OUT010",738.469360351562
"FDU43","OUT018",3211.083984375
"FDW33","OUT045",1588.57495117188
"NCX53","OUT027",3649.23071289062
"FDN56","OUT010",574.058776855469
"DRF15","OUT049",2390.01782226562
"FDO33","OUT017",1911.14697265625
"FDZ39","OUT010",358.904052734375
"NCJ19","OUT017",906.914916992188
"FDU01","OUT035",3059.89038085938
"FDT12","OUT035",3925.49682617188
"NCM18","OUT018",865.625854492188
"FDP19","OUT017",2051.73120117188
"NCR42","OUT049",644.346923828125
"FDN10","OUT046",1866.76977539062
"FDG44","OUT017",1066.51977539062
"FDQ10","OUT046",2948.03515625
"DRH13","OUT049",1625.82336425781
"FDT52","OUT013",3998.1962890625
"FDM56","OUT045",1706.64562988281
"NCO43","OUT010",438.237396240234
"NCV29","OUT035",2925.05810546875
"NCF06","OUT013",3860.38720703125
"FDO50","OUT035",1489.63195800781
"FDT59","OUT013",4012.42626953125
"FDX40","OUT027",1104.90808105469
"FDE50","OUT017",3150.65356445312
"FDX51","OUT017",3089.16943359375
"NCD30","OUT018",1278.47082519531
"FDK15","OUT013",1678.83935546875
"FDL12","OUT045",958.794189453125
"FDK46","OUT017",4167.298828125
"DRH49","OUT010",338.194091796875
"FDQ57","OUT046",2420.20288085938
"FDY59","OUT017",1540.35607910156
"FDO09","OUT018",3390.33227539062
"NCG30","OUT035",1959.74865722656
"FDM09","OUT017",2697.54345703125
"NCN17","OUT027",2691.14477539062
"NCS42","OUT013",1343.30346679688
"FDD02","OUT019",353.461029052734
"FDE34","OUT013",3041.974609375
"FDU38","OUT045",2846.943359375
"FDB33","OUT046",2588.76123046875
"NCJ29","OUT017",1432.28369140625
"FDZ27","OUT035",832.312194824219
"FDI40","OUT013",1584.88842773438
"FDG22","OUT013",606.063598632812
"FDT51","OUT017",1789.81591796875
"FDF20","OUT018",2742.29321289062
"FDV50","OUT035",1968.94555664062
"FDT02","OUT049",645.56884765625
"DRC49","OUT017",2445.0205078125
"FDF26","OUT049",2513.4775390625
"FDV52","OUT035",1817.03649902344
"FDX59","OUT049",640.842346191406
"FDV25","OUT035",4035.06909179688
"FDW23","OUT027",1008.44787597656
"FDE53","OUT018",1384.4775390625
"FDA19","OUT017",1942.75231933594
"FDH22","OUT046",1974.94946289062
"NCO41","OUT013",1543.83679199219
"FDX12","OUT017",4144.27734375
"FDF17","OUT013",3069.05541992188
"FDS11","OUT045",3713.25366210938
"FDR51","OUT035",2487.44702148438
"FDT49","OUT010",259.427673339844
"FDC56","OUT013",1841.43981933594
"FDR13","OUT027",3055.01928710938
"FDQ60","OUT035",1968.32336425781
"FDN38","OUT049",3993.68334960938
"NCL29","OUT013",2447.16186523438
"FDO13","OUT027",4049.705078125
"FDE26","OUT018",2159.501953125
"FDA31","OUT010",471.590881347656
"FDX14","OUT035",1242.17456054688
"FDA34","OUT045",2801.0576171875
"FDF26","OUT013",2376.7509765625
"FDE38","OUT045",2526.78588867188
"DRI11","OUT046",1826.45886230469
"FDQ60","OUT027",2902.734375
"FDL21","OUT027",949.220764160156
"DRC12","OUT027",5161.89892578125
"FDC47","OUT046",3551.5703125
"FDE57","OUT045",2261.1259765625
"FDT14","OUT045",1882.77880859375
"NCZ53","OUT046",2948.15795898438
"FDE28","OUT018",3528.53930664062
"FDR19","OUT035",2536.42529296875
"NCF54","OUT019",491.18212890625
"FDZ08","OUT046",1327.79956054688
"NCJ05","OUT018",2100.6533203125
"FDF59","OUT046",1956.94384765625
"NCO05","OUT035",1722.64270019531
"FDW24","OUT018",670.638000488281
"NCX42","OUT018",2407.5185546875
"NCA53","OUT035",797.998779296875
"FDI45","OUT019",450.823577880859
"FDG46","OUT046",1903.41638183594
"FDM20","OUT010",966.212036132812
"FDW11","OUT010",222.213607788086
"FDX08","OUT035",3083.04248046875
"NCK17","OUT035",688.954345703125
"FDK32","OUT018",2103.56567382812
"NCA42","OUT035",2675.76000976562
"DRI01","OUT035",2975.76733398438
"NCL55","OUT049",3947.24243164062
"DRE25","OUT018",1274.6201171875
"FDD14","OUT017",3036.26904296875
"FDB10","OUT046",3727.97021484375
"DRN11","OUT035",2460.41381835938
"FDP38","OUT018",654.797546386719
"NCA30","OUT017",2993.71484375
"FDT15","OUT017",3114.27416992188
"NCP55","OUT018",752.522399902344
"FDF12","OUT035",2449.52978515625
"FDM21","OUT018",3477.3359375
"FDX56","OUT035",3766.38403320312
"FDF10","OUT017",2569.4775390625
"FDT32","OUT045",2920.48999023438
"FDM51","OUT018",1358.63989257812
"NCR50","OUT018",2193.8544921875
"FDI19","OUT049",3879.31323242188
"FDX21","OUT017",1707.97973632812
"FDR31","OUT035",2549.47338867188
"FDY02","OUT013",4250.40966796875
"NCA29","OUT045",2830.52807617188
"NCX17","OUT046",3053.88647460938
"FDM12","OUT045",2913.283203125
"FDI53","OUT027",4085.7177734375
"NCU30","OUT049",2779.94702148438
"FDC56","OUT027",3158.76342773438
"FDK27","OUT018",1629.70654296875
"NCK18","OUT017",2814.63452148438
"FDB52","OUT019",710.981140136719
"DRG25","OUT027",5124.00439453125
"FDZ13","OUT049",864.556457519531
"FDB57","OUT019",726.696228027344
"FDR40","OUT046",1418.58605957031
"NCO14","OUT019",80.6688537597656
"NCN19","OUT045",2829.51416015625
"FDQ28","OUT019",451.688415527344
"FDO13","OUT018",2294.30859375
"FDK48","OUT013",1260.4765625
"FDU07","OUT018",2109.97143554688
"FDW20","OUT046",1997.96374511719
"FDV12","OUT010",396.592864990234
"FDH24","OUT013",2550.09765625
"FDV59","OUT049",3688.07299804688
"FDK57","OUT045",1856.81030273438
"FDL16","OUT027",1234.37390136719
"NCQ17","OUT046",2386.73803710938
"FDJ15","OUT018",2710.06274414062
"FDX24","OUT049",1505.43017578125
"FDT47","OUT046",1824.52380371094
"FDT10","OUT049",941.368713378906
"FDZ37","OUT018",1183.04455566406
"FDW43","OUT027",6167.349609375
"DRN36","OUT017",1562.56103515625
"FDJ14","OUT045",1306.58483886719
"FDA32","OUT013",3566.71801757812
"FDJ38","OUT019",601.5244140625
"FDQ57","OUT017",2426.24731445312
"NCQ41","OUT019",544.846618652344
"FDG56","OUT049",981.15771484375
"DRC13","OUT027",3038.32983398438
"FDV55","OUT035",2458.32641601562
"FDQ49","OUT045",2450.69116210938
"FDE29","OUT010",135.892440795898
"FDR03","OUT013",3524.44458007812
"FDD45","OUT049",1516.38940429688
"FDN38","OUT010",875.940551757812
"FDT56","OUT046",871.643188476562
"FDT48","OUT045",3036.40649414062
"FDU03","OUT049",3014.66137695312
"FDC56","OUT010",304.0537109375
"NCO43","OUT027",2439.10229492188
"FDQ27","OUT017",1918.63818359375
"FDR03","OUT046",3348.0322265625
"DRH23","OUT010",166.589462280273
"FDG22","OUT045",655.380859375
"NCJ42","OUT013",1535.04016113281
"FDR24","OUT046",1381.76586914062
"FDW60","OUT035",2864.39990234375
"FDJ08","OUT013",2980.94360351562
"DRL59","OUT018",677.281005859375
"FDG60","OUT010",752.624206542969
"FDW27","OUT017",2351.58642578125
"FDX14","OUT018",1095.58129882812
"FDC20","OUT013",779.489929199219
"NCS29","OUT018",3365.078125
"FDJ56","OUT046",1596.76696777344
"FDB20","OUT019",275.773986816406
"FDL28","OUT027",5824.423828125
"FDW01","OUT018",2101.78833007812
"FDL03","OUT046",2903.43579101562
"FDX22","OUT049",3849.33740234375
"FDJ21","OUT035",2657.57543945312
"FDR31","OUT045",2376.03149414062
"FDG21","OUT035",2663.09326171875
"FDS22","OUT027",1117.69104003906
"FDK08","OUT035",1611.77783203125
"FDE17","OUT018",2055.37036132812
"NCN30","OUT017",1588.24426269531
"FDT50","OUT046",1553.00952148438
"NCX42","OUT049",2664.18408203125
"FDJ12","OUT035",3779.92993164062
"NCA18","OUT027",2926.29907226562
"FDP23","OUT019",616.203002929688
"FDX12","OUT013",3935.66479492188
"FDN40","OUT018",2064.10302734375
"FDV48","OUT035",1414.05041503906
"NCY54","OUT013",2699.91772460938
"FDL16","OUT010",104.79663848877
"FDR45","OUT018",3163.2275390625
"FDJ52","OUT046",2534.42944335938
"DRG01","OUT017",1281.04333496094
"FDP52","OUT013",3889.00390625
"FDU58","OUT017",3021.62915039062
"FDL02","OUT045",1516.19140625
"FDG28","OUT013",4003.07983398438
"FDA19","OUT035",1975.30932617188
"FDW46","OUT027",1920.30725097656
"NCD43","OUT049",1693.38696289062
"DRG39","OUT013",762.376037597656
"NCF55","OUT049",707.731384277344
"FDJ07","OUT046",1887.19995117188
"FDE08","OUT046",2337.36303710938
"FDP56","OUT019",108.792419433594
"FDT45","OUT045",724.455322265625
"FDF17","OUT018",2709.29663085938
"FDX44","OUT046",1389.0556640625
"FDM28","OUT027",5096.2861328125
"FDI36","OUT049",3149.13696289062
"FDS07","OUT045",1820.05078125
"FDD36","OUT045",1903.30505371094
"FDW11","OUT046",995.26806640625
"FDN40","OUT049",2315.06201171875
"NCQ18","OUT049",1581.47082519531
"NCQ54","OUT017",2813.8671875
"NCS42","OUT045",1415.19482421875
"DRH39","OUT010",332.185913085938
"FDC09","OUT027",2541.67578125
"FDT08","OUT010",595.398620605469
"FDC08","OUT035",3751.24975585938
"FDT20","OUT017",642.144226074219
"FDS35","OUT035",1058.28955078125
"FDX58","OUT018",2755.302734375
"FDW58","OUT046",1601.46997070312
"DRD27","OUT046",1482.60107421875
"FDH32","OUT019",312.476165771484
"FDS26","OUT035",4134.072265625
"FDQ31","OUT046",1469.83325195312
"FDP11","OUT018",3147.54345703125
"FDD58","OUT017",1663.45104980469
"FDM33","OUT045",3389.59423828125
"FDZ16","OUT049",3116.38256835938
"NCS29","OUT010",951.609069824219
"NCM18","OUT019",246.790786743164
"FDP11","OUT049",3703.31518554688
"NCC42","OUT017",2411.82421875
"DRM23","OUT046",2671.82861328125
"NCN55","OUT027",5536.4853515625
"FDK46","OUT013",4126.6318359375
"FDR01","OUT046",3208.19921875
"NCA05","OUT045",2261.24658203125
"NCP43","OUT017",2886.98046875
"FDR12","OUT010",498.004730224609
"FDQ01","OUT013",3617.59155273438
"FDM13","OUT046",1923.87524414062
"FDQ19","OUT017",3905.80297851562
"FDK56","OUT019",436.059204101562
"NCX06","OUT010",694.638977050781
"FDO56","OUT027",3096.17431640625
"FDU45","OUT045",1825.5712890625
"FDI16","OUT019",172.983276367188
"FDL32","OUT046",1902.21484375
"FDA07","OUT046",1976.59545898438
"FDA14","OUT045",2459.060546875
"FDV46","OUT027",3678.46020507812
"NCO07","OUT035",3402.76489257812
"NCP41","OUT046",1670.00744628906
"FDY60","OUT018",2112.09985351562
"FDN38","OUT017",3879.68115234375
"FDO15","OUT046",1156.67041015625
"FDT60","OUT013",1885.08996582031
"FDA55","OUT035",3974.15893554688
"FDE02","OUT010",211.848068237305
"DRJ39","OUT049",3593.32104492188
"FDV34","OUT035",1280.04138183594
"FDS20","OUT027",5101.2412109375
"FDF02","OUT027",2596.00903320312
"FDW40","OUT017",2407.02612304688
"NCB43","OUT046",2900.74682617188
"FDR58","OUT017",1526.21826171875
"DRJ59","OUT035",693.074951171875
"NCD30","OUT017",1543.416015625
"FDE14","OUT017",1626.3310546875
"FDC28","OUT018",1455.81726074219
"FDU16","OUT018",1058.40075683594
"NCD19","OUT035",926.738464355469
"FDU21","OUT046",629.205078125
"FDV59","OUT027",5541.05029296875
"FDU03","OUT045",2981.64599609375
"FDC33","OUT010",691.906982421875
"NCR42","OUT035",672.524169921875
"DRH59","OUT035",1228.39453125
"NCM31","OUT035",2339.97998046875
"FDS50","OUT035",4005.74389648438
"FDP39","OUT046",855.605712890625
"FDQ55","OUT013",1880.38146972656
"FDV36","OUT019",434.170349121094
"FDI05","OUT027",2419.05737304688
"FDS45","OUT027",2273.04223632812
"FDA39","OUT045",634.26513671875
"FDC37","OUT010",352.332702636719
"FDJ60","OUT027",3793.55151367188
"DRQ35","OUT046",1953.17907714844
"NCJ06","OUT046",1923.08825683594
"NCY42","OUT018",2170.64208984375
"DRM37","OUT049",3219.07348632812
"FDR14","OUT045",726.045776367188
"FDE51","OUT049",796.817993164062
"FDT33","OUT017",2712.513671875
"FDR08","OUT013",1736.69702148438
"FDE36","OUT010",600.576416015625
"FDL22","OUT019",285.574890136719
"FDR44","OUT013",1863.57934570312
"FDI56","OUT019",273.470336914062
"FDE47","OUT010",480.802429199219
"FDV27","OUT010",289.450347900391
"FDV10","OUT049",781.73876953125
"FDC40","OUT045",1238.08947753906
"NCX41","OUT013",3489.36767578125
"NCQ38","OUT027",2387.42553710938
"FDV12","OUT027",2558.79028320312
"FDE52","OUT017",1437.58850097656
"FDG20","OUT027",4760.98828125
"FDV16","OUT027",1112.87194824219
"FDI32","OUT017",1853.86669921875
"FDJ32","OUT049",945.073974609375
"FDN39","OUT018",2335.91528320312
"FDY34","OUT017",2845.22216796875
"FDC14","OUT035",709.923217773438
"FDA55","OUT017",4091.54760742188
"FDZ50","OUT010",708.964904785156
"DRG13","OUT049",2657.57934570312
"FDP01","OUT013",2207.0107421875
"NCG54","OUT017",2886.01611328125
"FDM13","OUT045",1796.86596679688
"NCO18","OUT027",4888.99658203125
"NCW41","OUT013",2499.53369140625
"FDM52","OUT027",3901.560546875
"NCF55","OUT035",701.036193847656
"FDT09","OUT046",2066.24780273438
"NCM19","OUT035",1894.16674804688
"FDW12","OUT018",2085.79760742188
"FDP15","OUT019",652.279846191406
"FDK36","OUT045",798.816528320312
"FDZ25","OUT035",3027.77612304688
"NCW06","OUT049",3203.81103515625
"FDW60","OUT046",2861.97778320312
"DRC49","OUT013",2363.29614257812
"NCT17","OUT035",3096.74780273438
"NCN06","OUT018",2340.75927734375
"FDC45","OUT013",2781.34619140625
"DRJ47","OUT019",538.300842285156
"NCF06","OUT045",3544.99267578125
"FDE21","OUT010",473.6923828125
"DRG27","OUT013",683.945678710938
"FDW40","OUT049",2433.53833007812
"NCO53","OUT046",2888.79809570312
"FDE23","OUT049",735.104614257812
"FDQ16","OUT046",1676.59973144531
"FDS26","OUT045",3802.45971679688
"FDZ13","OUT010",81.2254028320312
"FDS14","OUT049",2474.75415039062
"FDC10","OUT045",1793.12219238281
"FDY16","OUT049",3093.40795898438
"FDJ20","OUT035",1878.96459960938
"FDV43","OUT035",710.019897460938
"FDZ32","OUT027",2635.50634765625
"FDR23","OUT046",2720.447265625
"FDN24","OUT035",827.526000976562
"FDE34","OUT027",5170.9951171875
"FDU31","OUT013",3544.81958007812
"FDW33","OUT018",1440.83666992188
"FDU26","OUT046",1860.73742675781
"FDE20","OUT027",4238.25
"NCW05","OUT035",1615.79846191406
"FDB22","OUT018",2154.65771484375
"FDO56","OUT046",1882.36755371094
"FDA19","OUT027",3282.20629882812
"DRI39","OUT045",910.183532714844
"FDH52","OUT018",809.038757324219
"FDZ50","OUT035",3248.23168945312
"NCN42","OUT035",2530.73583984375
"FDB53","OUT013",2534.29174804688
"DRG11","OUT017",1704.06408691406
"DRK11","OUT027",3666.92309570312
"FDQ60","OUT017",1939.80102539062
"FDT36","OUT017",636.250610351562
"DRG25","OUT018",2648.13891601562
"DRJ23","OUT046",2890.54614257812
"FDG05","OUT035",2600.43603515625
"NCK06","OUT018",1824.69348144531
"FDU52","OUT017",2386.25317382812
"FDW07","OUT018",1151.3232421875
"NCM17","OUT045",754.445251464844
"FDA22","OUT045",2658.81982421875
"NCA41","OUT018",2740.22412109375
"FDF38","OUT035",694.765563964844
"FDH52","OUT046",991.67236328125
"FDY58","OUT019",605.430358886719
"FDZ16","OUT045",2938.3271484375
"NCM18","OUT017",997.949035644531
"FDA22","OUT018",2438.42553710938
"NCJ43","OUT035",2786.88525390625
"FDI34","OUT027",6102.63037109375
"FDG56","OUT046",1040.99597167969
"FDS34","OUT046",1823.76843261719
"DRC01","OUT035",933.038940429688
"FDQ04","OUT035",724.867126464844
"FDK04","OUT035",969.826599121094
"FDT51","OUT049",1808.32482910156
"FDV26","OUT017",3114.77954101562
"FDS04","OUT049",2341.22265625
"FDW43","OUT018",3318.06909179688
"FDQ28","OUT010",597.796752929688
"NCK06","OUT017",2071.09838867188
"FDS23","OUT018",1798.72473144531
"FDZ36","OUT019",615.380859375
"FDE56","OUT018",792.37451171875
"FDW10","OUT027",3561.50854492188
"NCN14","OUT045",2849.13623046875
"NCQ18","OUT045",1514.85961914062
"FDW08","OUT017",1747.19860839844
"FDU43","OUT035",3949.93603515625
"FDR33","OUT010",352.768249511719
"FDM24","OUT010",544.437805175781
"NCZ05","OUT046",1671.41235351562
"NCV41","OUT035",1930.3759765625
"FDV11","OUT018",2578.89453125
"NCY05","OUT035",688.614318847656
"FDV44","OUT018",2780.97021484375
"FDW32","OUT049",1260.228515625
"NCU18","OUT027",3843.99609375
"NCC43","OUT035",3873.40576171875
"FDW19","OUT013",1796.07495117188
"FDN31","OUT035",3116.244140625
"FDI48","OUT045",731.927062988281
"FDS24","OUT017",1328.02966308594
"FDF46","OUT049",1892.81298828125
"DRG23","OUT017",2345.58081054688
"FDG14","OUT018",2130.11328125
"NCY30","OUT049",2967.6474609375
"FDO28","OUT018",1767.35974121094
"DRD24","OUT035",2434.58911132812
"FDI33","OUT049",1409.8037109375
"FDN32","OUT046",2938.13989257812
"FDR16","OUT045",3599.93627929688
"FDF26","OUT046",2413.55932617188
"NCN29","OUT018",600.578063964844
"FDE20","OUT045",2830.12060546875
